mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
740,2,20700,11381762,-1.2357378,-78.6263914,-95,1680017277023,2.1,2.1852179,150.06241,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2358659,-78.626315,-91,1680017282015,1.9,3.437518,143.50629,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2360113,-78.6261718,-91,1680017287005,2.1,5.2197905,141.37752,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.236141,-78.6260805,-84,1680017292016,2.2,2.087733,136.0605,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2363075,-78.6259591,-86,1680017297008,2.1,4.675398,141.94597,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2364856,-78.6258072,-87,1680017302011,2.1,4.948658,141.76704,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2365684,-78.6257499,-93,1680017306996,2.1,6.909796E-4,-2000.0,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2366484,-78.6256965,-92,1680017316999,1.8,3.9966025,143.3995,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2368565,-78.6255432,-92,1680017322010,2.0,5.6729217,142.1534,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2369898,-78.6254324,-92,1680017327019,2.1,0.3985963,142.2485,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2370931,-78.6253858,-98,1680017337017,2.2,3.4591966,146.4436,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.237444,-78.6251178,-98,1680017346994,2.2,0.09728512,-2000.0,LTE,0,,20700,43,,,
740,2,20700,11379459,-1.23745,-78.62511,-102,1680017357004,2.2,1.4630482E-8,-2000.0,LTE,0,,20700,50,,,
740,2,20700,11381762,-1.23745,-78.62511,-105,1680017366999,1.9,1.2233924E-15,-2000.0,LTE,0,,20700,43,,,
740,2,20700,11379459,-1.23745,-78.62511,-104,1680017382021,3.3,3.8192517E-17,-2000.0,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2375177,-78.6249936,-106,1680017392001,2.1,3.9803798,136.01884,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.237779,-78.624796,-107,1680017397013,2.2,5.881492,141.23303,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2379166,-78.624731,-102,1680017402009,2.2,0.47294414,171.10867,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2380062,-78.6246516,-101,1680017406988,2.2,2.9610903,137.57852,LTE,0,,20700,50,,,
740,2,20700,11379459,-1.2382032,-78.6244943,-104,1680017412014,2.5,5.182138,140.64961,LTE,0,,20700,50,,,
740,2,20700,11388161,-1.2383433,-78.6243807,-96,1680017417002,2.6,1.5266566,152.33487,LTE,0,,20700,81,,,
740,2,20700,11388161,-1.2384524,-78.6243715,-96,1680017432010,4.2,0.025422366,-2000.0,LTE,0,,20700,81,,,
740,2,20700,11388161,-1.2385337,-78.624245,-97,1680017457016,2.2,4.257685,137.74557,LTE,0,,20700,81,,,
740,2,20700,11379459,-1.2387121,-78.6241023,-104,1680017462014,2.2,4.752614,142.1965,LTE,0,,20700,50,,,
740,2,20700,11388161,-1.2388694,-78.6240216,-105,1680017467001,2.4,3.7835166,148.65898,LTE,0,,20700,81,,,
740,2,20700,11388161,-1.2389988,-78.6239503,-99,1680017471999,2.2,2.7690392,140.12605,LTE,0,,20700,81,,,
740,2,20700,11388161,-1.2391545,-78.6238297,-108,1680017476998,2.3,3.7758136,142.36487,LTE,0,,20700,81,,,
740,2,20700,11379459,-1.2391907,-78.6237908,-106,1680017482013,2.3,0.45423785,138.1665,LTE,0,,20700,50,,,
740,2,20700,11388161,-1.2384604,-78.6251368,-95,1680017857013,2.0,3.2413151,33.714363,LTE,0,,20700,81,,,
740,2,20700,11381762,-1.2383319,-78.6251765,-92,1680017861999,2.2,3.9602768,336.1348,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2381112,-78.6253595,-90,1680017867017,2.2,5.1222453,323.30457,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2379928,-78.6254365,-95,1680017872022,2.3,0.62551,330.77213,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2378773,-78.625513,-85,1680017882020,3.2,3.879907,324.21976,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2375993,-78.6257035,-81,1680017887012,2.1,5.481197,327.02713,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2374687,-78.625783,-81,1680017892000,2.0,2.6673439,318.70892,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2373157,-78.6258828,-78,1680017897010,2.1,4.6636667,327.62454,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2371309,-78.6260307,-77,1680017902022,2.1,4.2375007,321.78775,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2370256,-78.6261025,-80,1680017907001,2.2,0.17342642,310.3158,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2369143,-78.6261893,-84,1680017922014,4.1,1.1591295,311.29538,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2368038,-78.6262558,-78,1680017927011,3.4,2.6885035,327.16858,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2366683,-78.6263589,-72,1680017932008,2.3,2.4491467,314.41568,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.23656,-78.6264379,-74,1680017937004,2.1,2.7806888,326.56537,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.236458,-78.6265189,-76,1680017942009,2.3,2.3601375,322.46277,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2363658,-78.6265584,-88,1680017946995,2.2,1.6134374,323.6961,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2362838,-78.6265979,-89,1680017957017,3.4,0.0021561042,-2000.0,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2361808,-78.6267147,-93,1680017982014,2.0,1.0799909,321.01544,LTE,0,,20700,-1,,,
740,2,20700,11381763,-1.2361462,-78.6267485,-86,1680017987022,2.2,2.529908E-4,-2000.0,LTE,0,,20700,-1,,,
740,2,20700,11381763,-1.2360615,-78.626811,-91,1680018011993,2.4,1.1035842,321.45834,LTE,0,,20700,-1,,,
740,2,20700,11381762,-1.2359967,-78.62686,-87,1680018027013,2.5,9.163124E-8,-2000.0,LTE,0,,20700,43,,,
740,2,20700,11381762,-1.2358743,-78.6269544,-85,1680018042011,2.5,1.8080817,318.32104,LTE,0,,20700,43,,,
740,2,20700,11381763,-1.2358041,-78.6269758,-77,1680018046995,1.9,0.0025722135,-2000.0,LTE,0,,20700,-1,,,
740,2,20700,11381763,-1.2356213,-78.6270875,-82,1680018062015,1.8,3.104962,325.8148,LTE,0,,20700,-1,,,
740,2,20700,11381763,-1.235473,-78.6272235,-83,1680018067014,2.0,4.357666,323.79678,LTE,0,,20700,-1,,,
740,2,20700,11381763,-1.2353796,-78.6273044,-92,1680018072016,1.8,0.19482876,340.05325,LTE,0,,20700,-1,,,
740,2,20700,11381761,-1.2353127,-78.6273418,-88,1680018081991,3.0,1.9702567,347.9414,LTE,0,,20700,42,,,
740,2,20700,11381763,-1.2356701,-78.6277359,-93,1680018266028,2.3,1.7984871,125.53944,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.2358224,-78.6275903,-91,1680018275995,1.9,3.6936066,139.79138,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.2359469,-78.6274847,-90,1680018281016,2.0,2.7319992,140.69608,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.2361297,-78.6273938,-79,1680018291011,1.7,3.004213,138.97328,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.2362565,-78.6273134,-78,1680018296001,1.6,2.721984,138.30219,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.2363482,-78.6272582,-81,1680018301016,1.5,1.6280774,140.23401,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.236429,-78.6272004,-79,1680018310995,1.7,0.01856378,-2000.0,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.2366168,-78.6271127,-82,1680018321006,2.0,3.5909233,149.44153,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.2367893,-78.6270197,-81,1680018326014,2.1,4.144524,145.95639,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.2369119,-78.6269259,-91,1680018331024,2.0,2.3361912,138.74026,LTE,0,,20700,44,,,
740,2,20700,11381763,-1.2370201,-78.6268506,-89,1680018336016,1.9,2.8736565,146.70425,LTE,0,,20700,44,,,
740,2,20700,11388163,-1.2371534,-78.6267492,-84,1680018340989,2.1,3.1384106,139.48506,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2372652,-78.626644,-85,1680018346023,2.1,3.099619,148.04431,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2373625,-78.6265873,-85,1680018350991,2.1,0.4312454,168.02574,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2375266,-78.6264707,-87,1680018360999,2.1,4.4073787,142.02733,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2377438,-78.6263078,-81,1680018366014,2.3,4.992787,141.83002,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2378486,-78.6262478,-82,1680018370999,2.2,1.7211385,148.20079,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2379658,-78.6261445,-88,1680018376009,2.1,3.4395463,138.99283,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2380578,-78.6260803,-86,1680018381014,2.1,0.6749445,160.12692,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2381969,-78.626022,-91,1680018416011,2.1,2.5559754,152.8695,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2382974,-78.6259698,-91,1680018420998,2.3,1.3871121,167.28488,LTE,0,,20700,82,,,
740,2,20700,11388161,-1.238305,-78.6259483,-89,1680018441019,1.7,1.7018004E-7,-2000.0,LTE,0,,20700,-1,,,
740,2,20700,11388163,-1.238305,-78.6259483,-87,1680018445993,1.7,3.095478E-9,-2000.0,LTE,0,,20700,82,,,
740,2,20700,11388163,-1.2383451,-78.6258654,-90,1680018466023,1.8,0.005187019,-2000.0,LTE,0,,20700,82,,,
740,2,20700,11388161,-1.2385629,-78.625726,-81,1680018511014,2.3,1.9604789,139.35893,LTE,0,,20700,81,,,
740,2,20700,11388161,-1.2386401,-78.6256434,-79,1680018516025,2.3,1.7359351,132.0899,LTE,0,,20700,81,,,
740,2,20700,11388161,-1.2388525,-78.6255155,-75,1680018526002,2.1,2.5775867,138.59106,LTE,0,,20700,81,,,
740,2,20700,11388161,-1.2389859,-78.6254292,-82,1680018531006,2.3,2.572433,143.6916,LTE,0,,20700,81,,,
740,2,20700,11388161,-1.2391004,-78.6253429,-85,1680018535997,2.3,3.5291688,139.82425,LTE,0,,20700,81,,,
740,2,20700,11388162,-1.2392071,-78.6252917,-80,1680018540996,2.3,0.12685542,173.51118,LTE,0,,20700,83,,,
740,2,20700,11388161,-1.239315,-78.6252175,-76,1680018546011,2.0,3.0158765,135.8057,LTE,0,,20700,-1,,,
740,2,20700,11388162,-1.2394948,-78.6251052,-80,1680018551017,2.2,3.3772118,148.12434,LTE,0,,20700,-1,,,
740,2,20700,11388162,-1.2396256,-78.6250268,-79,1680018556022,2.3,1.9245615,143.80783,LTE,0,,20700,-1,,,
740,2,20700,11388162,-1.2397404,-78.6250002,-81,1680018560994,2.1,2.9599931,219.50024,LTE,0,,20700,-1,,,
740,2,20700,11388162,-1.2401183,-78.625295,-93,1680018615005,1.9,2.916308E-4,-2000.0,LTE,0,,20700,-1,,,
740,2,20700,11388162,-1.2400248,-78.6253698,-88,1680018620012,2.9,1.6381325,334.5445,LTE,0,,20700,-1,,,
