mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid,WKT
740,2,20700,11150345,-1.239684,-78.627597,-94,1.67995E+12,4.1,2.4256089,144.76364,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2397899,-78.6275445,-94,1.67995E+12,4,2.5162227,148.14882,LTE,0,,20700,197,,,,
740,2,20700,11155209,-1.2398575,-78.627481,-88,1.67995E+12,4,2.4043047,145.94589,LTE,0,,20700,470,,,,
740,2,20700,11150345,-1.2399931,-78.6273999,-94,1.67995E+12,3.2,1.8633808,150.52411,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2400881,-78.6273482,-93,1.67995E+12,3.7,1.8798019,149.65828,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2401613,-78.6272868,-97,1.67995E+12,3.9,1.910127,143.04962,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2402405,-78.6272185,-95,1.67995E+12,3.8,2.2426052,142.81813,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2403227,-78.6271394,-92,1.67995E+12,3.8,2.2265165,130.72119,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2404133,-78.627072,-90,1.67995E+12,3.7,1.4084519,143.1379,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2404912,-78.6270257,-86,1.67995E+12,3.5,1.6725059,155.57932,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2406573,-78.6269795,-86,1.67995E+12,3.8,2.7483118,160.40976,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2408334,-78.6268911,-84,1.67995E+12,3.6,3.844548,150.89647,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2410228,-78.6267716,-81,1.67995E+12,3.8,4.7510056,146.72452,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2411994,-78.6266484,-83,1.67995E+12,4.3,4.897009,148.3487,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2413649,-78.6265378,-79,1.67995E+12,4.3,4.9817023,144.2721,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2415025,-78.6263544,-76,1.67995E+12,4.1,4.765942,129.2932,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2415538,-78.6262347,-77,1.67995E+12,4.1,3.8004522,117.47328,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2416489,-78.6261703,-79,1.67995E+12,4.2,2.935462,138.2416,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2417409,-78.6261241,-81,1.67995E+12,3.9,2.43837,146.56876,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2418345,-78.6260573,-83,1.67995E+12,4.1,1.4550867,131.86382,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2418824,-78.6259689,-84,1.67995E+12,5.3,0.81199706,102.61859,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.243044,-78.6258097,-93,1.67995E+12,4.4,0.00335752,-2000,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2428894,-78.6258733,-85,1.67995E+12,5.4,1.6387051,340.5971,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2427354,-78.6260319,-83,1.67995E+12,4.1,3.0902133,318.97876,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2425952,-78.6261776,-83,1.67995E+12,3.9,3.921645,322.57187,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2424989,-78.6262692,-81,1.67995E+12,3.9,3.3927295,318.95007,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2423935,-78.6263874,-81,1.67995E+12,3.7,2.0031843,307.276,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2423298,-78.6264547,-83,1.67995E+12,3.7,2.14709,312.78983,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2422726,-78.6265272,-83,1.67995E+12,3.9,2.0576997,318.48593,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2421756,-78.626623,-86,1.67995E+12,3.9,2.2918887,311.66092,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2420734,-78.6266824,-88,1.67995E+12,3.9,2.5290742,319.98602,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2419453,-78.6267581,-88,1.67995E+12,3.7,3.002937,321.52396,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2418342,-78.6268394,-88,1.67995E+12,3.7,3.3037932,320.11438,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2417562,-78.6269145,-84,1.67995E+12,4,2.8034182,295.94333,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.241678,-78.6270311,-81,1.67995E+12,3.7,1.8606075,305.0407,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2415872,-78.6271178,-84,1.67995E+12,3.6,2.3966794,319.35065,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2414841,-78.6272228,-80,1.67995E+12,3.7,3.213419,317.0592,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2413834,-78.6273083,-82,1.67995E+12,3.7,3.2394667,308.92535,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2412913,-78.6273677,-77,1.67995E+12,3.8,2.8915455,311.8273,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2411776,-78.6274599,-66,1.67995E+12,3,2.9305112,316.75986,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2410965,-78.6275162,-72,1.67995E+12,2.1,2.47915,329.43204,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2409303,-78.6276574,-76,1.67995E+12,4.2,2.438793,312.17685,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2407942,-78.6277665,-83,1.67995E+12,4.4,3.1412282,315.45886,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2406422,-78.6279022,-81,1.67995E+12,4.4,3.8843653,317.58774,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2404845,-78.6280191,-84,1.67995E+12,4,4.059438,314.32602,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.240361,-78.6281191,-82,1.67995E+12,3.9,3.8442557,320.8384,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2402248,-78.6282023,-82,1.67995E+12,3.9,3.8837786,328.9494,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.240095,-78.6283615,-83,1.67995E+12,4.2,4.2800336,316.1345,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2399326,-78.62851,-90,1.67995E+12,4.3,4.5326467,319.23227,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2397737,-78.6286614,-84,1.67995E+12,4.1,4.622719,319.07773,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2395838,-78.6288113,-86,1.67995E+12,4.1,4.829609,317.30142,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2394039,-78.6289202,-86,1.67995E+12,3.9,4.821712,322.41177,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2392606,-78.629011,-92,1.67995E+12,3.8,4.4137745,327.15744,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2392068,-78.6290843,-91,1.67995E+12,3.7,3.3830492,311.68173,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2391092,-78.6291913,-92,1.67995E+12,3.7,3.0690615,319.4624,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.238924,-78.6293414,-93,1.67995E+12,3.7,4.1215,321.20227,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2387645,-78.6294651,-95,1.67995E+12,3.7,4.821828,323.45306,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2386007,-78.6295978,-95,1.67995E+12,3.8,4.707885,317.39453,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2384423,-78.62974,-97,1.67995E+12,3.8,5.0315266,317.145,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2382895,-78.6298734,-97,1.67995E+12,3.8,4.8495955,318.24506,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.238176,-78.6299914,-95,1.67995E+12,3.8,4.56687,315.50995,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2381094,-78.6301235,-97,1.67995E+12,3.7,3.3820996,280.88513,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2381995,-78.630206,-97,1.67995E+12,2,2.7496214,229.19954,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2383384,-78.6303234,-98,1.67995E+12,3.7,3.021202,225.6331,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2384927,-78.6304252,-93,1.67995E+12,3.8,3.8837335,219.31036,LTE,0,,20700,197,,,,
740,2,20700,11155209,-1.2386423,-78.6305439,-95,1.67995E+12,3.9,4.2223053,222.50462,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.2387633,-78.6305531,-86,1.67995E+12,4.1,3.6792502,169.92819,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.2389083,-78.6303786,-87,1.67995E+12,4.4,3.1307082,138.53314,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.2389832,-78.6303004,-86,1.67995E+12,3.9,2.959252,137.55779,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.2391191,-78.6301739,-92,1.67995E+12,3.7,2.5715067,135.85939,LTE,0,,20700,470,,,,
740,2,20700,11150345,-1.2392169,-78.6301259,-96,1.67995E+12,3.7,2.4495504,140.13281,LTE,0,,20700,197,,,,
740,2,20700,11155209,-1.2392477,-78.6300862,-92,1.67995E+12,3.8,2.0221848,136.33151,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.2393355,-78.6300105,-90,1.67995E+12,3.1,1.3086313,136.03108,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.239451,-78.6299605,-88,1.67995E+12,5.2,1.3890502,155.8133,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.2395485,-78.6298971,-90,1.67995E+12,6.2,1.3576282,154.88586,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.2396247,-78.6298223,-95,1.67995E+12,5.4,1.2581359,147.97765,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.2397371,-78.6297557,-97,1.67995E+12,5.6,1.3575106,146.22353,LTE,0,,20700,470,,,,
740,2,20700,11150345,-1.239799,-78.6297341,-98,1.67995E+12,5.7,1.328242,156.50336,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2398948,-78.6296992,-96,1.67995E+12,5.2,0.8421024,154.23341,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2400851,-78.6294982,-97,1.67995E+12,4.5,2.7376122,138.94492,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2401909,-78.6294039,-97,1.67995E+12,3.9,3.030159,139.72694,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2402757,-78.6293002,-97,1.67995E+12,4.2,3.1621308,137.75671,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2403691,-78.6292253,-98,1.67995E+12,3.7,2.9975686,139.29698,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2405262,-78.6291112,-97,1.67995E+12,3.4,1.7551506,137.12984,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2406179,-78.6290163,-97,1.67995E+12,3.8,2.3544662,134.3014,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2406804,-78.6289396,-97,1.67995E+12,3.7,2.4483001,129.28574,LTE,0,,20700,197,,,,
740,2,20700,11155209,-1.2407803,-78.6288856,-98,1.67995E+12,3.8,2.2594671,139.74164,LTE,0,,20700,470,,,,
740,2,20700,11155209,-1.2408539,-78.6287797,-97,1.67995E+12,4.2,2.2179668,124.088455,LTE,0,,20700,470,,,,
740,2,20700,11150345,-1.2409388,-78.6286962,-101,1.67995E+12,4,2.3584626,133.19328,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2410398,-78.6286456,-99,1.67995E+12,3.4,2.3808453,123.44862,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2411269,-78.6285894,-96,1.67995E+12,2.1,2.3214164,137.82841,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2412226,-78.6285413,-98,1.67995E+12,3.7,2.3684332,149.7757,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2412897,-78.6284758,-98,1.67995E+12,3.7,2.0920837,136.62704,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2413897,-78.628345,-94,1.67995E+12,3.7,1.6482214,143.41483,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2414789,-78.6282828,-87,1.67995E+12,3.7,1.9334981,145.42789,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.241549,-78.6282125,-90,1.67995E+12,3.7,1.8006101,128.12155,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2416197,-78.6281511,-94,1.67995E+12,3.7,1.6861035,140.02307,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2417759,-78.628035,-96,1.67995E+12,3.9,2.2342741,138.75023,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2418906,-78.6279557,-97,1.67995E+12,4.1,2.482666,139.18173,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2419897,-78.6278857,-97,1.67995E+12,4.1,2.350665,137.2708,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2420908,-78.6278437,-98,1.67995E+12,3.8,2.5376513,144.38765,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2421491,-78.6277741,-96,1.67995E+12,3.3,0.003607276,-2000,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2421313,-78.6276764,-98,1.67995E+12,4.4,0.020555582,-2000,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2423298,-78.6275119,-94,1.67995E+12,4.9,2.14562,134.59943,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2425023,-78.62735,-94,1.67995E+12,4.2,3.6459436,139.1784,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2426802,-78.6272154,-89,1.67995E+12,4.4,4.958295,141.9829,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2427846,-78.6271014,-85,1.67995E+12,4.3,4.1164,134.01308,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2428936,-78.6270299,-84,1.67995E+12,3.1,1.7710742,147.74924,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2430253,-78.6269324,-80,1.67995E+12,3.8,2.663626,145.64421,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2431485,-78.6268208,-81,1.67995E+12,3.6,3.282357,140.22064,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2432807,-78.6267061,-82,1.67995E+12,3.7,3.6564724,130.83899,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2434032,-78.6265898,-86,1.67995E+12,3.7,3.8550463,138.20616,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2435388,-78.6265013,-88,1.67995E+12,3.8,3.838281,141.5221,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2436527,-78.626458,-85,1.67995E+12,3.6,3.4432375,179.13393,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2437544,-78.6265412,-93,1.67995E+12,3.8,2.9105232,215.51071,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2438307,-78.6266298,-96,1.67995E+12,3.7,2.8332176,223.60556,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2439088,-78.6267231,-98,1.67995E+12,3.8,2.5799513,231.38756,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2439709,-78.6268086,-98,1.67995E+12,3.8,2.2400944,230.36035,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2440746,-78.6268865,-98,1.67995E+12,3.9,2.2029443,230.83786,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2441511,-78.6269812,-102,1.67995E+12,3.8,2.426092,264.70227,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2440808,-78.6270745,-98,1.67995E+12,3.7,1.3799974,298.66156,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2439761,-78.6271521,-102,1.67995E+12,3.4,1.9991289,319.6121,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.243807,-78.6272842,-93,1.67995E+12,3.7,3.3755422,324.9645,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2436974,-78.6273769,-90,1.67995E+12,3.8,3.5673888,326.53424,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2436321,-78.6274479,-92,1.67995E+12,4,2.9968884,312.45154,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2435487,-78.6275569,-93,1.67995E+12,3.8,2.801034,316.0123,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2434453,-78.6276507,-94,1.67995E+12,3.7,2.764345,322.04938,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2433659,-78.6277305,-94,1.67995E+12,3.1,1.4581032,319.78708,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2432715,-78.6277871,-92,1.67995E+12,3.9,1.9131192,305.58188,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2431907,-78.6278658,-90,1.67995E+12,3.6,2.1031926,309.64523,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2430882,-78.6279857,-89,1.67995E+12,3.7,1.672217,324.04492,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.242976,-78.628037,-88,1.67995E+12,3.7,2.479047,320.86237,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2428861,-78.6281139,-89,1.67995E+12,3.6,2.7292225,319.48837,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.242788,-78.6281854,-91,1.67995E+12,3.7,2.6642172,322.9689,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2426958,-78.6282602,-96,1.67995E+12,3.7,1.3895171,324.5692,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2425357,-78.6283963,-97,1.67995E+12,3.4,2.3456328,313.08148,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2424383,-78.628464,-98,1.67995E+12,3.8,2.699484,325.96918,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2423154,-78.6285879,-98,1.67995E+12,3.6,2.0248325,310.5708,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.242239,-78.6286711,-103,1.67995E+12,3.8,2.4134197,317.5137,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.242161,-78.6287466,-100,1.67995E+12,3.9,2.5038745,316.7341,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2420728,-78.6288089,-100,1.67995E+12,3.7,2.5364294,318.12186,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2419658,-78.6289116,-98,1.67995E+12,3.9,2.8923979,307.4387,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2418578,-78.629024,-98,1.67995E+12,4,3.1417806,314.9608,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.241736,-78.6291067,-97,1.67995E+12,3.6,3.1897407,314.39877,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2416773,-78.6291847,-97,1.67995E+12,4.4,2.798619,297.9052,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2415941,-78.6292739,-97,1.67995E+12,3.8,2.7284489,313.4278,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2415032,-78.629365,-99,1.67995E+12,4.1,3.0677412,318.0102,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2413946,-78.6294105,-100,1.67995E+12,4.1,2.9390907,327.84793,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2413211,-78.6294792,-104,1.67995E+12,3.8,2.6209807,319.2831,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2412306,-78.6295323,-105,1.67995E+12,3.8,2.526689,342.3436,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2411501,-78.6295922,-107,1.67995E+12,3.6,2.456971,318.08545,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2410503,-78.6296531,-103,1.67995E+12,3.6,2.5291739,315.39853,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.240981,-78.6297113,-106,1.67995E+12,3.8,2.090978,304.6303,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.240918,-78.6297958,-107,1.67995E+12,3.1,1.5306687,295.50754,LTE,0,,20700,197,,,,
740,2,20700,11150345,-1.2408011,-78.6299055,-98,1.67995E+12,3.5,2.6896276,313.5724,LTE,0,,20700,197,,,,
740,2,20700,11379201,-1.2406608,-78.630079,-100,1.67995E+12,4.2,3.8328981,315.85358,LTE,0,,20700,30,,,,
740,2,20700,11379201,-1.2404686,-78.6302232,-102,1.67995E+12,4,4.4765596,318.16043,LTE,0,,20700,30,,,,
740,2,20700,11379201,-1.2403565,-78.630315,-104,1.67995E+12,4.3,4.0375066,321.38187,LTE,0,,20700,30,,,,
740,2,20700,11379201,-1.2402319,-78.6304211,-102,1.67995E+12,4.6,3.929932,317.76093,LTE,0,,20700,30,,,,
740,2,20700,11379201,-1.2400956,-78.6305556,-100,1.67995E+12,5,4.1968074,312.4106,LTE,0,,20700,30,,,,
740,2,20700,11379201,-1.2399963,-78.6306666,-103,1.67995E+12,5.1,4.4224896,315.23676,LTE,0,,20700,30,,,,
740,2,20700,11386369,-1.2398468,-78.6307628,-95,1.67995E+12,4.2,3.987599,314.68088,LTE,0,,20700,39,,,,
740,2,20700,11379203,-1.2408112,-78.6308826,-103,1.67995E+12,4.6,0.003905416,-2000,LTE,0,,20700,-1,,,,
740,2,20700,11379201,-1.2408098,-78.6308846,-102,1.67995E+12,4.6,0.004325621,-2000,LTE,0,,20700,30,,,,
740,2,20700,11386369,-1.2408086,-78.630886,-102,1.67995E+12,2.4,0.004440347,-2000,LTE,0,,20700,39,,,,
740,2,20700,11379201,-1.2408942,-78.6308492,-105,1.67995E+12,4.5,0.007353574,-2000,LTE,0,,20700,30,,,,
740,2,20700,11379203,-1.2411069,-78.6306548,-103,1.67995E+12,4.3,2.8321104,137.25803,LTE,0,,20700,-1,,,,
740,2,20700,11379203,-1.2411832,-78.6305881,-103,1.67995E+12,4,2.7822475,121.76348,LTE,0,,20700,-1,,,,
740,2,20700,11379201,-1.2412637,-78.6305035,-97,1.67995E+12,4.3,2.6242867,138.6304,LTE,0,,20700,-1,,,,
740,2,20700,11379201,-1.2413509,-78.630456,-91,1.67995E+12,4.4,2.2226174,136.27432,LTE,0,,20700,-1,,,,
740,2,20700,11379201,-1.2414569,-78.630375,-96,1.67995E+12,4,1.3428091,141.26137,LTE,0,,20700,-1,,,,
740,2,20700,11379201,-1.2416073,-78.6302076,-98,1.67995E+12,3.9,1.9694712,132.18565,LTE,0,,20700,-1,,,,
740,2,20700,11379201,-1.2417043,-78.6301058,-98,1.67995E+12,4.1,2.4164999,136.84926,LTE,0,,20700,-1,,,,
740,2,20700,11379203,-1.2417962,-78.6300527,-102,1.67995E+12,4.4,2.4779384,128.13818,LTE,0,,20700,-1,,,,
740,2,20700,11379203,-1.2419281,-78.6299847,-91,1.67995E+12,4.8,1.8463639,171.10721,LTE,0,,20700,-1,,,,
740,2,20700,11379203,-1.2420041,-78.6299163,-96,1.67995E+12,4.2,1.820993,133.9755,LTE,0,,20700,-1,,,,
740,2,20700,11379203,-1.242183,-78.6298148,-92,1.67995E+12,4.2,1.6977851,115.19264,LTE,0,,20700,-1,,,,
740,2,20700,11379203,-1.2422623,-78.6297604,-94,1.67995E+12,4.2,1.9201782,144.18448,LTE,0,,20700,-1,,,,
740,2,20700,11379203,-1.2423617,-78.6297063,-95,1.67995E+12,4.4,2.448072,142.91002,LTE,0,,20700,-1,,,,
740,2,20700,11379201,-1.2424663,-78.6296129,-95,1.67995E+12,4.5,2.6028297,131.1101,LTE,0,,20700,-1,,,,
740,2,20700,11379201,-1.2425768,-78.6295761,-96,1.67995E+12,4.8,2.526949,142.0585,LTE,0,,20700,-1,,,,
740,2,20700,11379201,-1.242706,-78.6295378,-95,1.67995E+12,4.8,2.558273,139.06526,LTE,0,,20700,-1,,,,
740,2,20700,11379203,-1.2427871,-78.6294622,-95,1.67995E+12,3.7,2.0308385,237.38486,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2428519,-78.6293,-89,1.67995E+12,4.8,2.5321727,134.09508,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2429379,-78.6292079,-96,1.67995E+12,4.6,2.7528403,142.47086,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2430322,-78.6291034,-96,1.67995E+12,4.9,2.9689815,130.39624,LTE,0,,20700,32,,,,
740,2,20700,11379203,-1.2431273,-78.6290307,-90,1.67995E+12,3.6,2.9521046,135.48555,LTE,0,,20700,32,,,,
740,2,20700,11379202,-1.2432384,-78.6288966,-82,1.67995E+12,2.9,3.011643,136.19446,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2433616,-78.6287739,-84,1.67995E+12,4.5,3.5745804,120.31259,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2434895,-78.6286646,-76,1.67995E+12,4.3,3.8725665,135.96716,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2436257,-78.628551,-89,1.67995E+12,4.5,3.8683012,139.97098,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2437169,-78.6284744,-89,1.67995E+12,4.6,3.3582144,139.08455,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2438139,-78.6283922,-90,1.67995E+12,4.6,2.81389,145.24728,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2439331,-78.6283129,-90,1.67995E+12,4.6,2.779301,134.58301,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2440368,-78.6281852,-87,1.67995E+12,4.4,2.979592,143.76341,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2441359,-78.628075,-84,1.67995E+12,4.5,2.9084835,126.83124,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2442645,-78.6279891,-80,1.67995E+12,4.6,2.9191325,136.19708,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2443731,-78.627902,-80,1.67995E+12,4.6,2.867782,147.19826,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2444865,-78.6278477,-77,1.67995E+12,4.5,2.5890503,144.97011,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2445653,-78.6277918,-80,1.67995E+12,4.4,2.2828548,148.94838,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.244664,-78.6277284,-80,1.67995E+12,4.1,2.1043367,136.64316,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2447453,-78.627689,-74,1.67995E+12,3.1,0.007797009,-2000,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.244827,-78.6277509,-91,1.67995E+12,4.4,0.7171958,187.0899,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2450212,-78.627998,-95,1.67995E+12,4.5,3.1386783,228.31181,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2451346,-78.6281369,-97,1.67995E+12,4.4,3.211316,220.60199,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2452102,-78.6282308,-96,1.67995E+12,4.5,2.8927195,249.52763,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2452236,-78.6283766,-88,1.67995E+12,4.6,2.033952,283.6915,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2451316,-78.6284675,-89,1.67995E+12,4.5,2.2612047,299.70526,LTE,0,,20700,31,,,,
740,2,20700,11379202,-1.2449988,-78.6285359,-85,1.67995E+12,4.2,2.5879726,320.4314,LTE,0,,20700,31,,,,
